Order ID,Order Date,Ship Date,Customer Name,Customer ID,Customer Segment,Product Name,Category,Product ID,Region,Country,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1098,2023-09-15,2023-09-21,Eric Owens,CUST556,Small Business,Jeans,Clothing,PROD6770,International,Turkmenistan,New Hampshire,New Susan,10,4108.21,0,41082.14,31631.15,9450.99,42,No,0,Coleman-Wheeler,laurie92@sandoval-sanchez.biz,Debit Card,Pending
ORD1099,2023-07-23,2023-07-24,Amy Powell,CUST103,Home Office,Face Wash,Beauty,PROD1462,West,Kiribati,Mississippi,West Mike,4,573.34,15,1949.34,1539.81,409.54,13,No,0,Mcintyre-Oneal,morrowadam@randall.org,Credit Card,Returned
ORD1100,2026-02-05,2026-02-12,Ryan Alvarez,CUST640,Wholesale,Perfume,Beauty,PROD6865,International,Mauritania,Montana,West Amandamouth,8,2657.5,5,20196.99,17246.08,2950.92,9,Yes,41,Jenkins Ltd,rpollard@oneal.com,Debit Card,Delivered
ORD1101,2025-10-16,2025-10-17,Ricardo Sexton,CUST595,Corporate,Office Chair,Furniture,PROD6161,North-East,Comoros,Oklahoma,Lake Kellyhaven,10,4302.58,5,40874.55,31987.12,8887.44,24,No,0,Brock-Williams,burkebrian@clark.com,Debit Card,Returned
ORD1102,2026-05-07,2026-05-08,David Johnson,CUST388,Corporate,Vegetables,Grocery,PROD1921,West,Indonesia,Tennessee,Johnsonside,2,4641.22,10,8354.19,5184.26,3169.93,13,No,0,"Campos, Brewer and Mills",thomas13@schroeder.com,Cash,Cancelled
ORD1103,2024-05-31,2024-06-05,Jordan Brown,CUST803,Corporate,Sofa,Furniture,PROD9707,International,Costa Rica,Rhode Island,Trevorchester,7,2211.2,5,14704.46,12121.39,2583.07,22,No,0,Pace-Reed,david21@rush-navarro.com,Credit Card,Pending
ORD1104,2023-08-13,2023-08-16,James Griffith,CUST608,Home Office,Sweater,Clothing,PROD9101,East,Barbados,Idaho,North Elizabethburgh,4,2535.42,0,10141.69,7395.08,2746.62,42,No,0,"Johnson, Ortega and Olson",gkaiser@lindsey-macdonald.com,UPI,Delivered
ORD1105,2024-01-13,2024-01-19,Bradley Reese,CUST847,VIP Member,Bookshelf,Furniture,PROD3108,North-East,Mongolia,Louisiana,Aliciaview,3,3589.01,15,9151.97,7130.32,2021.66,1,Yes,35,Hayes-Gaines,mark40@perez.com,Cash,Cancelled
ORD1106,2023-05-23,2023-05-27,Miguel Thomas,CUST995,Wholesale,Sticky Notes,Office Supplies,PROD7784,International,Guyana,Indiana,South Roberthaven,10,1203.74,15,10231.78,7269.71,2962.08,37,No,0,"Watson, Weeks and Best",allenjohn@melton.com,Debit Card,Cancelled
ORD1107,2023-09-01,2023-09-07,Brandy Bailey,CUST666,Consumer,Puzzle,Toys,PROD9098,North-East,Cape Verde,North Carolina,Gomezhaven,7,803.27,15,4779.48,2928.34,1851.14,0,Yes,47,"Singh, Greene and Gallagher",emily16@mccormick-alexander.com,Net Banking,Delivered
ORD1108,2025-02-06,2025-02-09,Nicholas Fernandez,CUST410,Home Office,Dining Table,Furniture,PROD2226,Central,French Polynesia,Wisconsin,Brookefort,4,523.58,10,1884.88,1344.98,539.9,31,No,0,Riley LLC,michael61@clark.biz,Net Banking,Pending
ORD1109,2024-11-09,2024-11-10,Allison Orr,CUST769,Home Office,Milk,Grocery,PROD9720,North,Costa Rica,New York,Brandybury,6,4693.42,15,23936.47,17177.89,6758.58,19,No,0,"Wood, Johnson and Hunter",xbruce@bray-thomas.com,Net Banking,Delivered
ORD1110,2024-09-30,2024-10-05,Sara Collins,CUST706,Consumer,Fruits,Grocery,PROD7686,North,Guatemala,Kentucky,West Richardborough,4,540.8,5,2055.03,1252.69,802.34,23,No,0,"Melton, Holland and Meyer",mcgrathheather@fernandez-clark.org,Net Banking,Cancelled
ORD1111,2023-12-31,2024-01-03,Leah Hamilton,CUST833,Consumer,Ink,Office Supplies,PROD5119,North,Ethiopia,Texas,Lake Nathan,7,537.71,10,3387.58,2418.37,969.21,18,No,0,"Brown, Collins and Campbell",hayshannah@nguyen-archer.biz,Net Banking,Cancelled
ORD1112,2023-06-23,2023-06-27,Jeremy Hayden,CUST520,Consumer,Face Wash,Beauty,PROD4565,East,Saint Lucia,Florida,Daltonton,7,3900.06,20,21840.34,17951.22,3889.12,5,Yes,26,French-Morales,david89@patterson.org,Debit Card,Delivered
ORD1113,2025-12-15,2025-12-20,Devin Stephens,CUST966,Home Office,Lipstick,Beauty,PROD2004,West,Niue,North Carolina,Wolfstad,7,3263.29,5,21700.89,16160.0,5540.89,34,No,0,Carter and Sons,kimberlycook@bennett.com,Credit Card,Cancelled
ORD1114,2025-09-12,2025-09-18,Monica Howard,CUST818,VIP Member,Ink,Office Supplies,PROD6837,International,Saint Martin,Alabama,Williamsport,8,1500.16,5,11401.22,8790.45,2610.78,38,No,0,"Lowery, Alvarado and French",pollardcarrie@downs.biz,Credit Card,Returned
ORD1115,2024-12-28,2024-12-29,Mrs. Carrie Walter DDS,CUST613,VIP Member,Puzzle,Toys,PROD4362,South,Pakistan,Maine,Lake Robinchester,5,2177.25,10,9797.63,8560.21,1237.43,44,No,0,Kirk-Jensen,qmccarty@gibson.info,Credit Card,Pending
ORD1116,2025-01-08,2025-01-12,Lisa Gonzalez,CUST307,VIP Member,Mobiles,Electronics,PROD8299,North-East,Guatemala,Mississippi,North Chelseyhaven,6,3113.28,20,14943.77,11915.8,3027.96,44,No,0,Hernandez Inc,houstonshelley@ramos-harrington.com,UPI,Pending
ORD1117,2023-09-20,2023-09-21,Melissa Cox,CUST460,VIP Member,AC,Electronics,PROD5739,North,Sudan,Maryland,Patriciamouth,10,400.46,0,4004.64,3459.21,545.44,41,No,0,Rios-Warner,heather90@walters.com,Cash,Delivered
ORD1118,2024-07-04,2024-07-09,John Perkins,CUST699,VIP Member,Action Figure,Toys,PROD3485,International,Aruba,Arizona,East Christopher,6,2365.82,15,12065.68,9713.08,2352.6,36,No,0,Strong Group,jimmy67@garner.biz,Net Banking,Cancelled
ORD1119,2025-11-15,2025-11-21,Kimberly Farrell,CUST910,Corporate,Jeans,Clothing,PROD4010,South,Mayotte,Wyoming,Andersonmouth,3,2918.55,10,7880.1,6466.84,1413.26,32,No,0,"White, Paul and Fuller",dana49@duffy-martinez.com,Cash,Cancelled
ORD1120,2026-01-07,2026-01-10,Dawn Clark,CUST184,VIP Member,Fruits,Grocery,PROD2549,West,Svalbard & Jan Mayen Islands,Kentucky,Juanburgh,3,665.42,20,1597.02,972.06,624.96,29,No,0,Parker and Sons,michellemcmillan@blevins-maxwell.com,Credit Card,Pending
ORD1121,2025-07-10,2025-07-12,Brad Payne,CUST467,Consumer,Fruits,Grocery,PROD2513,Central,Panama,Vermont,Shahton,10,2327.95,0,23279.53,19378.87,3900.66,45,No,0,"Tran, Roberts and Edwards",toddevans@vance.com,Credit Card,Pending
ORD1122,2025-06-13,2025-06-20,Mark Nguyen,CUST443,Consumer,Action Figure,Toys,PROD1553,East,Saint Barthelemy,Ohio,Williamschester,3,4275.94,15,10903.64,8326.03,2577.61,43,No,0,Ramirez PLC,gonzalezveronica@jackson-peterson.com,Cash,Cancelled
ORD1123,2024-02-07,2024-02-12,Bryce Carter,CUST684,Small Business,Sweater,Clothing,PROD9231,East,China,New Mexico,Port Anthony,1,4309.69,10,3878.72,3294.3,584.42,7,Yes,26,Nguyen Ltd,nthompson@shaw-armstrong.com,Net Banking,Delivered
ORD1124,2024-10-07,2024-10-11,Kayla Riley,CUST103,VIP Member,Office Chair,Furniture,PROD3318,International,Finland,Montana,New Joshuatown,10,521.84,20,4174.71,3754.89,419.82,14,No,0,"Williams, Johnson and Newman",hillmaria@marshall.com,Cash,Delivered
ORD1125,2025-05-19,2025-05-23,Travis Peterson,CUST492,Corporate,Sticky Notes,Office Supplies,PROD2596,North-East,Anguilla,Vermont,North Summerfort,8,2773.92,0,22191.38,17427.58,4763.8,10,No,0,Taylor Ltd,wtyler@mcdaniel.com,UPI,Returned
ORD1126,2025-11-13,2025-11-17,Christopher Anderson,CUST670,Home Office,Vegetables,Grocery,PROD3052,South,Lao People's Democratic Republic,California,Robertstad,5,1091.67,5,5185.43,4663.25,522.18,6,Yes,43,Russell-Brown,hotrevor@jones.com,Net Banking,Cancelled
ORD1127,2024-08-12,2024-08-19,Julie Brown,CUST472,Wholesale,Lipstick,Beauty,PROD3556,Central,Nigeria,South Dakota,Patrickland,8,3933.59,0,31468.75,28075.56,3393.19,11,No,0,Thornton-Bryant,carlos30@griffith.org,Cash,Pending
ORD1128,2026-01-12,2026-01-19,Charles Green,CUST938,Home Office,Eggs,Grocery,PROD3701,North-East,Vietnam,Maine,Tammytown,3,1104.53,10,2982.23,2157.84,824.39,23,No,0,"Thompson, Gonzalez and Berry",peter30@robinson.net,Credit Card,Delivered
ORD1129,2024-06-04,2024-06-09,Tonya Rojas,CUST155,Consumer,T-Shirt,Clothing,PROD8303,East,Guernsey,Massachusetts,Kellytown,9,4263.28,20,30695.64,23203.96,7491.68,36,No,0,Avila and Sons,thompsonchad@walker.com,Net Banking,Returned
ORD1130,2025-10-19,2025-10-25,Kelly Thomas,CUST414,Consumer,Office Chair,Furniture,PROD3274,International,Sierra Leone,Ohio,Laurafort,5,4594.98,15,19528.65,15657.79,3870.86,39,No,0,Anderson Group,elizabethvillanueva@hill.com,Cash,Delivered
ORD1131,2024-06-03,2024-06-06,Jeffrey Lara,CUST727,Corporate,Lipstick,Beauty,PROD9253,West,Nepal,Texas,West Alicia,9,4523.34,15,34603.52,22285.91,12317.61,34,No,0,Leonard Ltd,uhaynes@franco-travis.com,UPI,Pending
ORD1132,2025-09-08,2025-09-11,Roger Perez,CUST206,Consumer,Shampoo,Beauty,PROD9146,International,China,Arizona,East Morganside,4,631.89,15,2148.41,1662.61,485.81,20,No,0,Daniel-Bentley,uwilliams@harrison-mitchell.biz,Credit Card,Delivered
ORD1133,2025-05-03,2025-05-06,Michael White,CUST978,Corporate,Ink,Office Supplies,PROD4944,South,Jamaica,Arkansas,Lake Robert,1,408.8,20,327.04,277.16,49.88,9,Yes,38,Clayton LLC,bennettbrandon@hall.com,Cash,Returned
ORD1134,2024-07-07,2024-07-13,Heather Mcgrath,CUST137,Home Office,Sweater,Clothing,PROD6443,International,Papua New Guinea,Arizona,Castanedaville,4,3235.28,10,11647.01,10259.91,1387.11,39,No,0,"Simmons, Torres and Stein",joseewing@smith-davis.com,Net Banking,Returned
ORD1135,2024-09-08,2024-09-15,Megan Lynch,CUST631,Wholesale,Sneakers,Clothing,PROD3715,North-East,Lithuania,Connecticut,Port John,4,1725.26,5,6555.97,4936.16,1619.8,5,Yes,35,Padilla and Sons,jmartin@smith.com,Credit Card,Delivered
ORD1136,2025-09-22,2025-09-28,Breanna Johnson,CUST666,Consumer,Bookshelf,Furniture,PROD2080,International,Turkmenistan,North Carolina,North Virginia,10,4663.31,15,39638.11,25752.37,13885.74,23,No,0,Rodriguez-Sullivan,toddharper@lee.info,Net Banking,Returned
ORD1137,2025-02-08,2025-02-09,Daniel Wilson,CUST404,VIP Member,RC Car,Toys,PROD6722,West,Slovakia (Slovak Republic),Montana,Kathleenton,3,642.05,10,1733.52,1468.91,264.61,19,No,0,"Stein, Barker and Myers",ivazquez@warner.info,Credit Card,Cancelled
ORD1138,2023-11-06,2023-11-10,Stephen Flynn,CUST645,Home Office,Vegetables,Grocery,PROD9583,North-East,Uzbekistan,Montana,Andersonside,2,2572.3,20,4115.68,2670.74,1444.95,30,No,0,Klein Inc,larryhanson@brock.com,Net Banking,Delivered
ORD1139,2024-04-29,2024-05-06,Matthew Thomas,CUST405,Home Office,Jacket,Clothing,PROD3529,North-East,Marshall Islands,Wisconsin,Joshuaview,9,2700.33,20,19442.37,13694.58,5747.78,18,No,0,"Williams, Moran and Perez",vaustin@smith.com,UPI,Cancelled
ORD1140,2024-03-25,2024-03-29,Karen Shaw,CUST546,Wholesale,Jacket,Clothing,PROD2280,West,Norway,Illinois,Holmeshaven,10,2833.17,0,28331.74,21680.92,6650.82,23,No,0,Diaz-Campbell,zfreeman@rogers-flynn.com,UPI,Delivered
ORD1141,2024-04-23,2024-04-27,Stephanie Smith,CUST959,VIP Member,Action Figure,Toys,PROD8127,West,Seychelles,Wisconsin,Robertchester,10,3463.62,5,32904.36,26924.55,5979.81,50,No,0,Hunter-Pratt,molinaderrick@armstrong.net,Net Banking,Cancelled
ORD1142,2026-01-17,2026-01-22,Kathryn Lee,CUST233,Consumer,Projector,Electronics,PROD8482,North-East,Ukraine,New Hampshire,Booneview,2,359.54,10,647.18,565.44,81.74,16,No,0,Pennington-Griffin,danielsims@strickland.com,Debit Card,Returned
ORD1143,2025-10-11,2025-10-18,Paige Hanson,CUST579,Corporate,Projector,Electronics,PROD7342,South,Venezuela,Iowa,Andreastad,10,3148.36,10,28335.28,22234.15,6101.12,29,No,0,Li-Sanchez,francisjanet@lynch-martinez.net,Net Banking,Pending
ORD1144,2024-07-30,2024-08-06,Caitlin Rowe,CUST504,Corporate,Fruits,Grocery,PROD8171,West,Australia,Texas,Chloehaven,1,3705.33,20,2964.26,2051.84,912.42,17,No,0,"Davis, Grant and Anderson",cgibbs@johnson-kirby.net,Debit Card,Returned
ORD1145,2025-07-30,2025-08-03,Thomas Lee,CUST750,Wholesale,RC Car,Toys,PROD7272,East,Korea,Florida,Danielborough,3,3940.68,10,10639.83,7658.52,2981.32,47,No,0,"Finley, Green and Franklin",ejordan@hill.net,Cash,Pending
ORD1146,2024-12-05,2024-12-07,Randy Patel,CUST181,Home Office,AC,Electronics,PROD1507,International,Maldives,Virginia,Port Jennifer,3,2757.18,20,6617.23,5785.43,831.81,28,No,0,"Jackson, Snyder and Martinez",james24@trujillo.com,Debit Card,Cancelled
ORD1147,2025-11-22,2025-11-29,Jessica Scott,CUST871,Home Office,Headphones,Electronics,PROD4909,East,Denmark,California,Fostermouth,4,3101.73,5,11786.56,10138.8,1647.75,32,No,0,Jones-Walker,floydderek@tran.biz,Credit Card,Delivered
ORD1148,2023-09-16,2023-09-22,Thomas Long,CUST484,Home Office,Milk,Grocery,PROD7254,International,Guadeloupe,West Virginia,Deniseburgh,7,2695.07,15,16035.64,12755.15,3280.49,15,No,0,"Bradley, Bauer and Bell",brownkatherine@crawford-russo.net,UPI,Cancelled
ORD1149,2025-09-11,2025-09-14,Paula Green,CUST967,Consumer,Fruits,Grocery,PROD7630,North,Oman,Maine,Lake Jeremy,5,3593.06,5,17067.04,13549.07,3517.97,29,No,0,"Matthews, Hall and Waters",osbornedanny@rivera-peterson.net,Cash,Delivered
ORD1150,2024-09-15,2024-09-20,Sabrina Juarez,CUST182,VIP Member,Face Wash,Beauty,PROD7549,Central,Wallis and Futuna,Alaska,Kellifort,7,1577.35,10,9937.28,6646.56,3290.72,3,Yes,42,Smith Group,stephenskatelyn@wallace.com,Cash,Pending
ORD1151,2024-06-21,2024-06-25,Sean Townsend,CUST868,Home Office,Vegetables,Grocery,PROD3185,International,Palau,Arkansas,Jeremyton,9,4779.54,15,36563.52,24345.47,12218.04,2,Yes,37,Hardy PLC,timothydiaz@reed-schneider.com,UPI,Pending
ORD1152,2025-07-26,2025-07-27,Luis Velazquez,CUST544,Corporate,Mobiles,Electronics,PROD2160,Central,Latvia,Alabama,Natashaview,6,4598.52,15,23452.46,19001.9,4450.56,49,No,0,Smith Ltd,stephaniearmstrong@sanders.com,Net Banking,Pending
ORD1153,2025-09-16,2025-09-23,Yolanda Gonzales,CUST688,VIP Member,Lipstick,Beauty,PROD9774,North-East,Liechtenstein,Michigan,East Deborahside,3,3258.6,10,8798.22,5958.17,2840.05,12,No,0,Howell Inc,twilson@johnson.net,Debit Card,Cancelled
ORD1154,2025-09-04,2025-09-10,Robert Shaw,CUST873,Consumer,Doll,Toys,PROD3526,North,American Samoa,Hawaii,Mariastad,8,2932.63,10,21114.96,14323.04,6791.92,39,No,0,Ayala-Miller,pbarnett@barker-brown.com,UPI,Delivered
ORD1155,2023-09-12,2023-09-13,Luis Cantu,CUST726,Consumer,Bread,Grocery,PROD5140,East,Thailand,Oklahoma,South Evanborough,8,2810.73,20,17988.7,15278.39,2710.31,31,No,0,Ward-Conley,parkerwhite@king.net,Credit Card,Cancelled
ORD1156,2023-09-04,2023-09-05,Molly Ward,CUST600,Corporate,Headphones,Electronics,PROD7862,North,Timor-Leste,South Carolina,Port Robert,9,1114.23,15,8523.86,7613.63,910.23,42,No,0,"Smith, Long and Webster",oliverkelsey@sandoval-scott.com,Net Banking,Returned
ORD1157,2025-11-07,2025-11-09,Benjamin Haynes,CUST150,VIP Member,Notebook,Office Supplies,PROD8764,South,Burkina Faso,New Mexico,Port Marktown,7,916.73,15,5454.56,4858.19,596.37,2,Yes,20,"Taylor, Davis and Ramos",harrisonandrea@vazquez.org,Cash,Returned
ORD1158,2023-06-09,2023-06-12,Lindsey Sherman,CUST698,VIP Member,Shampoo,Beauty,PROD7068,North,Greece,Maryland,Haleberg,3,3291.74,0,9875.21,6913.26,2961.95,23,No,0,Peterson-Burns,sray@smith-smith.com,Credit Card,Cancelled
ORD1159,2025-07-07,2025-07-12,Adam Miller,CUST704,Wholesale,Eggs,Grocery,PROD5723,North-East,Seychelles,Colorado,New Theresaview,1,1658.73,5,1575.79,1162.43,413.36,16,No,0,Lopez Inc,michaelowen@parker.com,UPI,Cancelled
ORD1160,2024-01-27,2024-02-03,Jasmine Martin,CUST557,Small Business,Lipstick,Beauty,PROD7804,Central,Sudan,Arizona,Johnville,2,247.5,5,470.26,367.87,102.38,0,Yes,28,"Olson, Harrison and Wood",kwells@wagner-hernandez.com,Debit Card,Pending
ORD1161,2025-09-05,2025-09-12,Regina Jones,CUST749,Small Business,Shampoo,Beauty,PROD3317,North-East,Timor-Leste,Texas,Alvaradohaven,2,3333.29,5,6333.26,3994.37,2338.89,25,No,0,Snyder Ltd,quinnjared@huang.org,Cash,Returned
ORD1162,2025-03-04,2025-03-07,Melanie Shaffer,CUST407,VIP Member,Action Figure,Toys,PROD8469,North,Zambia,Arkansas,South Dennisburgh,2,3897.57,20,6236.12,4131.18,2104.94,17,No,0,Clay-Smith,hansonkatherine@martinez.org,Cash,Returned
ORD1163,2025-01-07,2025-01-12,Zachary Johnson,CUST129,Home Office,Sofa,Furniture,PROD2136,International,Israel,Vermont,Johnstown,1,4993.29,20,3994.63,3209.53,785.11,31,No,0,Henderson LLC,westmichael@bishop.org,Credit Card,Returned
ORD1164,2024-01-14,2024-01-20,Cheryl Burnett,CUST162,Small Business,Sofa,Furniture,PROD5490,South,Belarus,Oklahoma,Lake William,8,536.94,15,3651.17,3277.85,373.32,34,No,0,Hopkins-Mcconnell,deborah25@white.com,Cash,Pending
ORD1165,2024-08-13,2024-08-15,George Anderson,CUST473,Home Office,Notebook,Office Supplies,PROD3486,West,Mayotte,Idaho,Lake Eric,7,2176.86,20,12190.42,7718.46,4471.97,8,Yes,48,Burke-Hansen,dhammond@mcdaniel.com,Credit Card,Returned
ORD1166,2024-02-25,2024-02-29,Lisa Vasquez,CUST172,Small Business,Sneakers,Clothing,PROD7505,Central,Norway,Vermont,Kylestad,10,2837.31,0,28373.13,24472.92,3900.21,29,No,0,"Campbell, Graham and Williams",kevin37@cline-hill.com,Cash,Returned
ORD1167,2025-03-20,2025-03-26,Jason Long,CUST558,Small Business,Board Game,Toys,PROD4679,North,French Polynesia,West Virginia,Joannport,6,4820.2,5,27475.14,18229.16,9245.99,38,No,0,Moyer Group,lisa74@holt.com,Cash,Cancelled
ORD1168,2024-10-22,2024-10-27,Timothy Velasquez,CUST380,Consumer,Puzzle,Toys,PROD9124,North-East,Chile,Arkansas,Candicestad,10,3447.95,5,32755.53,23461.8,9293.73,26,No,0,Gonzalez-Taylor,bishoprobert@arnold.com,Debit Card,Cancelled
ORD1169,2023-11-07,2023-11-12,Daniel Martinez,CUST287,VIP Member,Buds,Electronics,PROD7779,East,Saint Kitts and Nevis,Nebraska,New Joanfurt,5,1833.06,10,8248.79,6757.14,1491.64,18,No,0,Scott-Bowman,kkim@carter.info,Cash,Pending
ORD1170,2025-10-08,2025-10-09,Jennifer Campbell,CUST176,Consumer,Bread,Grocery,PROD8684,North-East,Nigeria,Missouri,Port Fredview,9,2064.27,20,14862.75,10066.8,4795.95,25,No,0,"Hernandez, Ray and Jones",aaronbernard@young-stanley.org,Cash,Returned
ORD1171,2024-12-23,2024-12-30,Joshua Medina,CUST133,Corporate,Headphones,Electronics,PROD9594,International,Paraguay,Missouri,Mcclainview,7,4644.52,0,32511.65,19626.92,12884.74,0,Yes,49,Rogers Group,jcole@walsh.com,Debit Card,Cancelled
ORD1172,2025-02-15,2025-02-21,Brianna Mitchell,CUST790,Consumer,Eggs,Grocery,PROD2575,Central,Belize,Wisconsin,Parkerchester,8,2773.29,5,21077.04,18115.62,2961.42,32,No,0,Kelley and Sons,wigginsdonna@hardy.com,UPI,Returned
ORD1173,2023-11-18,2023-11-24,Gregory Hunt,CUST451,Wholesale,Face Wash,Beauty,PROD5443,International,Haiti,South Carolina,South Maryville,8,4473.07,15,30416.91,18786.19,11630.72,15,No,0,"Woodard, Clay and Cole",davidoneal@williams-camacho.info,Credit Card,Delivered
ORD1174,2025-01-19,2025-01-23,Mrs. Kimberly Rogers PhD,CUST777,VIP Member,Headphones,Electronics,PROD4871,West,Taiwan,Louisiana,Kristinville,6,4762.69,15,24289.74,17743.02,6546.71,41,No,0,"Hansen, Norman and Clark",jenny90@gardner.biz,Cash,Returned
ORD1175,2025-08-28,2025-08-31,George Berger,CUST581,Home Office,Sneakers,Clothing,PROD9405,Central,British Indian Ocean Territory (Chagos Archipelago),Georgia,Lake Loriside,9,432.57,10,3503.86,2748.61,755.24,17,No,0,King PLC,jamiesanford@zimmerman-griffith.com,Net Banking,Delivered
ORD1176,2023-12-29,2024-01-01,Aaron Miller,CUST648,Wholesale,Jacket,Clothing,PROD3433,North,Afghanistan,Washington,South Heather,5,2708.39,15,11510.67,9409.36,2101.31,6,Yes,43,Evans Ltd,francisvincent@peterson-velasquez.com,Cash,Delivered
ORD1177,2024-04-13,2024-04-17,Seth Luna MD,CUST601,Small Business,Perfume,Beauty,PROD3062,Central,Norfolk Island,New York,Donaldchester,3,4271.74,10,11533.69,9661.51,1872.18,16,No,0,Gonzalez-Black,farrellbreanna@hernandez-bates.info,Cash,Pending
ORD1178,2023-12-28,2024-01-04,Matthew Alvarado,CUST667,Small Business,Shampoo,Beauty,PROD3324,East,Dominica,Virginia,Stephenview,2,4123.99,5,7835.58,4912.22,2923.36,17,No,0,Kelly and Sons,davidtrevor@ward.com,UPI,Delivered
ORD1179,2026-01-23,2026-01-28,Daniel Williams,CUST552,Small Business,Notebook,Office Supplies,PROD8584,North-East,Wallis and Futuna,Idaho,Loweberg,3,1157.32,0,3471.97,2514.61,957.37,45,No,0,Ramirez-Evans,david35@brooks.biz,Debit Card,Cancelled
ORD1180,2025-07-22,2025-07-28,Matthew Spence,CUST735,Corporate,Sneakers,Clothing,PROD6731,West,Lithuania,Alaska,Lake Jacobfurt,5,3306.92,15,14054.4,9773.03,4281.37,41,No,0,Sanders Ltd,ebenitez@chambers-king.info,Debit Card,Delivered
ORD1181,2025-04-19,2025-04-23,Cody Singleton,CUST311,Small Business,Pen,Office Supplies,PROD3696,International,Morocco,New Hampshire,East Sarafurt,2,2602.24,20,4163.58,2691.56,1472.02,2,Yes,34,Wang-Frey,alison50@blake.com,UPI,Returned
ORD1182,2026-01-13,2026-01-16,Elizabeth Garrett,CUST431,Wholesale,T-Shirt,Clothing,PROD6019,East,Lebanon,Florida,Josephborough,2,3015.48,10,5427.87,4348.62,1079.25,45,No,0,Douglas-Mcdonald,rmalone@schmidt.com,Debit Card,Returned
ORD1183,2025-01-03,2025-01-10,George Sanchez,CUST103,Home Office,Puzzle,Toys,PROD7852,International,British Virgin Islands,Rhode Island,Davidville,8,473.04,5,3595.08,2161.53,1433.55,1,Yes,47,Perry-Fleming,jenniferhernandez@cox-lee.org,Credit Card,Returned
ORD1184,2023-08-21,2023-08-28,Christopher Walsh,CUST488,VIP Member,Sofa,Furniture,PROD7099,International,Puerto Rico,Arizona,Lake Holly,3,3104.39,10,8381.84,5241.69,3140.15,6,Yes,28,Guerrero Group,ramosmargaret@morton.com,Credit Card,Delivered
ORD1185,2023-05-23,2023-05-24,Priscilla Kerr,CUST291,Wholesale,Action Figure,Toys,PROD4087,Central,Sierra Leone,Missouri,Reidtown,2,207.7,5,394.63,281.23,113.4,40,No,0,"Mcguire, Jones and Koch",mitchell12@carter.net,Cash,Delivered
ORD1186,2024-11-16,2024-11-23,Kimberly Livingston,CUST557,Small Business,Sweater,Clothing,PROD4724,North-East,Nauru,Maine,East Luis,6,1925.2,0,11551.17,8954.07,2597.11,3,Yes,23,Mitchell-Jackson,amccarthy@barton-swanson.info,UPI,Returned
ORD1187,2023-07-27,2023-07-28,John Scott,CUST552,Home Office,Moisturizer,Beauty,PROD8571,International,Bhutan,West Virginia,Donnamouth,10,912.11,15,7752.96,6251.39,1501.57,1,Yes,27,Wallace-Flores,dunnangela@yates.com,Cash,Pending
